,Vantage<700,700<Vantage<750,750<Vantage,Vantage<700_ever,700<Vantage<750_ever,750<Vantage_ever
89,0.26150092121966517,0.36144321400681784,0.4110882779037541,0.39318445633221205,0.46329866784235413,0.5610447110943143
90,0.26165248928712853,0.36097083838556304,0.4099777456369736,0.39401749629802857,0.4639205688207734,0.5616048409490808
91,0.26034178391882856,0.3584522801850585,0.40994761457597323,0.3940591359874817,0.4632346973087671,0.5630172750437198
92,0.2581735009642265,0.3557894012861515,0.4099658531399814,0.3933396120172016,0.46211469903825214,0.5639974901928247
93,0.25699285670016736,0.3543316940807718,0.4099022505232199,0.3925006347600607,0.4612083064311983,0.5651884818038271
94,0.2562733603847881,0.35667978764434966,0.40952798895155984,0.39237144974660515,0.46310150418585655,0.5663913161325297
95,0.25617233355190555,0.35690970600308575,0.4097741779603597,0.39316715179042655,0.4641216187523886,0.5681190738070531
96,0.25607926748776944,0.3590166926152144,0.41025427997279096,0.39393133297865107,0.4674759191774025,0.5697491471209816
97,0.24583038560593917,0.35156060161716035,0.4092403064506696,0.37911981899913894,0.45928749982543604,0.5707000409380666
98,0.2436656226992344,0.35142024560386903,0.4094533340614931,0.37697937369583545,0.4599110744612093,0.5722243460215172
99,0.24122053126992737,0.3489869421924323,0.40941356905252907,0.37547230867334797,0.45871146278038133,0.5736380687882776
100,0.24037269031658118,0.34716389759520705,0.4088328124516508,0.3745406332004291,0.4575569300751671,0.5745041309527493
101,0.2400046286064954,0.34806485067134457,0.4079923763911211,0.37463068367742786,0.45892772426880263,0.5747795088358092
102,0.2402585115346416,0.3492350282517188,0.4072612245109793,0.37513073849007045,0.46012475648653367,0.5751942329549877
103,0.2386486366037081,0.34517226239238813,0.4081741935401222,0.3742486551887951,0.4568162997626842,0.5766554830048053
104,0.23679999539241725,0.34208881239242683,0.40897688313860237,0.37338890590068163,0.45468089500860587,0.5778784584704812
105,0.2346956589675158,0.34103020509497367,0.40899022274758223,0.3720650744949994,0.4554880199489792,0.5792864196969583
106,0.23382909442928804,0.3411836126893037,0.41039915080191547,0.37154036670009566,0.45583707426231784,0.5803609091859208
107,0.23347487888204752,0.33981765722924756,0.4105590273703495,0.37151460171012757,0.4550616540047282,0.581812653219325
108,0.23196751319896722,0.3391500584572718,0.4110120407128021,0.371549963389726,0.45548274830745805,0.5831657156413175
109,0.2312550217710313,0.3391685079944882,0.410240897036432,0.37150665159133006,0.4557361098654404,0.583750541993123
110,0.2298955931838992,0.33732736348018993,0.4103311838901353,0.3703082678911129,0.45412907327498747,0.5853279402002144
111,0.22887862625707703,0.33499191374663073,0.4115405504624065,0.36759869676021306,0.45182479784366575,0.5875479630477091
112,0.22759124407749012,0.3339964948459159,0.41159763313609465,0.3665496070094674,0.4512280153882187,0.5885914655145424
113,0.2291093602687222,0.3389744708236061,0.410574041051713,0.36760741544394593,0.45610010259061495,0.5895676037991172
114,0.2287023027966453,0.33757923951662544,0.4098780767997495,0.36800815001789444,0.455447683020335,0.5900360795719938
115,0.22694357791684644,0.33364735437274295,0.4109231943031536,0.36747091458222764,0.4516705377881008,0.5910677597590409
116,0.22450410874444862,0.330562881127211,0.41080909211907896,0.3655539820621755,0.4496690749390331,0.5917789378724915
117,0.2222378354655035,0.3287864071210932,0.4117471334737246,0.36380033185627775,0.4489721516292561,0.59318008312834
118,0.21960721287052962,0.32711204679354944,0.41195887910014334,0.36238159076189,0.4490356519756275,0.594096528739294
119,0.2191086815599557,0.32690978520792013,0.4121128727965464,0.3622140960566393,0.44924143519560616,0.595039567343041
120,0.21973167492333773,0.32765860434538263,0.41236333310849344,0.36228761900937156,0.44990827828263014,0.5959344857400402
121,0.21962984830115087,0.3292555726160851,0.4122489270386266,0.36296243843484066,0.4521363901095992,0.5968976088289393
122,0.21920988450338555,0.3305962916813104,0.41298202688489705,0.3619587020198793,0.4541412398692184,0.5987221951177655
123,0.21897227864375318,0.3313293591098733,0.41245504679532374,0.3607047492982176,0.45400932407138694,0.5996131244417127
124,0.21878823599985145,0.33235981308411217,0.4125903704778192,0.3601737158179088,0.4550020270558614,0.6006231311854485
125,0.21951642840274174,0.3332306425697478,0.4115451458188763,0.36164205306900943,0.45673841741139604,0.6013989277752873
126,0.2195956804011056,0.33296024772884136,0.41065491112718805,0.36201785464458974,0.4568619769806182,0.6015518196479479
127,0.2180403059532838,0.3295525141914033,0.41068617925674034,0.3614301829698201,0.45390360244340106,0.6023597279572505
128,0.21477225127872077,0.32633583250365106,0.41107020454482746,0.35866244461438546,0.45199770770006786,0.6027972413859288
129,0.21377927828802848,0.32741016232548503,0.4113849274017454,0.3579170575585952,0.4519095341633641,0.6038390617115059
130,0.21215692031897138,0.32619420926100134,0.4110979082071079,0.35693615936205725,0.4514894951395422,0.6043876282565452
131,0.2122104922510597,0.3277551469778707,0.4115575963580749,0.35696171808708904,0.45362608326386816,0.6056479448505753
132,0.2118977469837907,0.33004839764551996,0.41203205044003677,0.3571514018403073,0.455678221059516,0.6067420560524461
133,0.21161342405720218,0.3298534851273138,0.41162168065802557,0.35676200361357785,0.45654683528398543,0.6076662222376068
134,0.2105692518682731,0.3283986846759508,0.411324689455073,0.35572264440742224,0.4552121680575389,0.6090653349303988
135,0.2088609706143323,0.3262095476348107,0.410952047490022,0.3538879564795145,0.45423619706552715,0.610027547161287
136,0.208656566578443,0.32730165303335684,0.4112445114607338,0.35367896474095706,0.45502056135513613,0.6107167581818355
137,0.20898555386318268,0.32986697525072456,0.4095159892884341,0.35402684881223806,0.4585288046537812,0.6107284889755963
138,0.20879986061864603,0.3287018574876692,0.4086949069219058,0.35457768862393874,0.4577185433938504,0.6113098306037013
139,0.20852937277235137,0.32895493262308484,0.40926763478377837,0.35448095369352134,0.45750112075103505,0.6122158805975785
140,0.20726479221381122,0.3272998855438766,0.40946981860218007,0.35339583655183066,0.45609977633803406,0.6126201972197733
141,0.2057592656757212,0.32732632966757,0.40915921587405263,0.35237248142219196,0.4565366384497065,0.6132983427918594
142,0.20497972242773088,0.3257533536896473,0.4092872420049635,0.35201148868755494,0.45615935487753506,0.6141724346482091
143,0.2050281098446236,0.32652938782750235,0.4094687865223048,0.3518528171624502,0.45700862905497763,0.6154862116149489
144,0.20453943232919106,0.32665817983424694,0.409307393644923,0.351351482036652,0.4579408173339222,0.6162683115773286
145,0.20424687966338276,0.33090985062153977,0.4099163386396862,0.3514455461589884,0.4627258957484592,0.6177155421075434
146,0.2061365197141751,0.3546065272576822,0.41053298978495056,0.35149731236661536,0.48752752415814643,0.6190754969553853
147,0.2052389377061392,0.3673163766383023,0.4112825741681209,0.3495905395272704,0.5010767230470972,0.6205531134981885
148,0.20461147243402278,0.3690423182028515,0.4108772482671135,0.34853610137057967,0.5038051750380518,0.6215573724299973
149,0.20489396602684812,0.37041230605283126,0.40897613828217355,0.34922798968043,0.5057192334200147,0.6218225688469898
150,0.2056918681340076,0.36989484267318223,0.40916286862729023,0.34970479579072383,0.5060499073516603,0.6226240362487111
151,0.20454610197295717,0.366716784092962,0.4091651419239301,0.34863729905747953,0.5037150999143342,0.6231601659864847
152,0.20208283473668634,0.36357909459217347,0.4102633442937544,0.347089801021457,0.501057638403255,0.6241160190362826
153,0.20019996846804597,0.36165024228702924,0.4112248102502569,0.34548244887532703,0.4999670844555626,0.6253361353523779
154,0.19920101688759762,0.3588715277285726,0.41131990850787103,0.34485280472206203,0.4974251128727351,0.6262288648697134
155,0.19993928675922107,0.35931968164953126,0.4111004664457462,0.3461293811143875,0.4976123714844082,0.6270094298772074
156,0.2002907993594043,0.36068189237910037,0.4115897561177869,0.3461817884658889,0.49868419184965435,0.6279560758754624
157,0.20082407882111444,0.3630251860740868,0.41163735413266966,0.34642929100495323,0.50136430520436,0.6290212566738609
158,0.20034219476436038,0.3638467133636119,0.41195910335252717,0.3455301182154513,0.5015377918797715,0.6304098055294827
159,0.19952964537370213,0.36407166376249106,0.41191009431352776,0.3446014172318118,0.5017755182302805,0.6316485683438473
160,0.19908059112792262,0.36378203284121374,0.4111732241886,0.3443130672523583,0.5025286814034038,0.6322614928379339
161,0.19999782946715391,0.36515595381699123,0.40976257139657296,0.34552515055605104,0.5045034177724166,0.6327886661440251
162,0.20002933934297593,0.3633099050793421,0.4087000319402472,0.34618947899037217,0.5033809144264908,0.6333896196430286
163,0.19872892707950904,0.3594012971701529,0.4089549591495117,0.34533989541679483,0.5013687201814532,0.6340516811333932
164,0.1976652798201282,0.3563837930426896,0.40914591504091863,0.34408114306936405,0.4980025823447344,0.6341096878432266
165,0.19742113560696495,0.3564224040219116,0.41056529273600634,0.3431904380543677,0.49748487048446016,0.6351034242529136
166,0.19688839037144032,0.357116093620843,0.4101058910545424,0.34286916068849205,0.4979535099235462,0.6354541681599183
167,0.1977804886381678,0.36045620197836276,0.41156539786950325,0.34317214879006086,0.5003289643059425,0.6366544959330254
168,0.19760550035618082,0.35975206303831625,0.41160720313422144,0.3433181181997848,0.4994572082458517,0.6377918460590302
169,0.19781626959436405,0.3602220097665978,0.4115395511004576,0.343749874555928,0.49972806952260457,0.6387132272826324
170,0.19760147416702553,0.35829620347826585,0.41166554391937116,0.34312339138533643,0.4978178777041048,0.6400018718500953
171,0.1972360955729583,0.35745952720120355,0.411516332239211,0.34206488732619467,0.49717525414148567,0.6404676533621249
172,0.19678413381065887,0.35636207494696615,0.4109096842655809,0.3417583085847816,0.4961383373807804,0.640584915895647
173,0.1976908730276207,0.3575974385326903,0.4095212201952095,0.342747466374572,0.4966456975706719,0.6406666485413665
174,0.19769789048823283,0.3567010602313749,0.40854927528224394,0.34318750745023247,0.49607458571387963,0.6405932946138287
175,0.19670090998446368,0.3547364791112707,0.40881198090604903,0.34236976441865624,0.494540915347851,0.6410436106098047
176,0.19552957786588532,0.35435477627560896,0.4088480267414964,0.3409772317516089,0.49368754569826956,0.6407737693630938
177,0.19348634831735073,0.3515681858062141,0.40815392811256307,0.33943805864443755,0.491426253700044,0.639484817147692
178,0.19454573189206809,0.35521944726203175,0.4091235220577684,0.3390100739508652,0.4933719689945912,0.6394414557827764
179,0.19380812011411094,0.35570036684038286,0.4089561350408886,0.3380119662395422,0.49405282616240215,0.6397823658362872
180,0.19347500710206192,0.3563574795640716,0.40910213083736857,0.3376733645117385,0.49337170691038457,0.6406187736186333
181,0.19315512520995815,0.3575391709779825,0.40914448698354605,0.33708150466555964,0.4938666681810696,0.6417456820540082
182,0.19260066326308906,0.35948679501506514,0.41016200670576836,0.3356558493381677,0.49467981271130096,0.6435178423889121
183,0.19163073435631198,0.3610768621684294,0.41048298103665215,0.33399697117951016,0.49617385894462984,0.644722268597885
184,0.19103239992019933,0.36276348191491764,0.4112594381870548,0.3329895113058021,0.49821521360956106,0.646456975489942
185,0.19204014754539553,0.36656047913611667,0.41065058377856506,0.3338895309259582,0.5017388910426043,0.6477712504397771
186,0.19175716455631708,0.36564335155443484,0.40971237778797764,0.3339146568899579,0.500947722926433,0.6479633699038552
187,0.1902250347828055,0.3621482320827599,0.4095891469057868,0.33327154513250873,0.49839922462001013,0.648551426103722
188,0.1887668562393989,0.3599433899992728,0.40949494467855146,0.33264477534699266,0.4962884648732708,0.648920889037234
189,0.18787849653379066,0.3586643322484509,0.4090333719754335,0.33296739046588403,0.4946789534634826,0.6493333004464396
190,0.18787776426609018,0.3613596341546652,0.40945509426229915,0.3333367112552358,0.4972657156508088,0.6504142970151503
191,0.18925801844910067,0.36358868590031007,0.4096500434762394,0.3349444692648156,0.49991168502259503,0.6524789370232575
192,0.18978238187509316,0.3647801137863201,0.4090576197211079,0.3364420023758226,0.5011332377404899,0.6537430234960055
193,0.19099944238527897,0.3657903295898371,0.4095990176149082,0.3376102646351243,0.503516189778588,0.6556095612487839
194,0.19215756157302785,0.36669879901900204,0.4100766735621856,0.33891696849245256,0.5044010337279845,0.6573980360113949
